timestamp,route,stop_id,passenger_count,boardings,alightings,weather,is_holiday,hour,day_of_week,capacity,is_peak,overloaded
2025-02-22 00:00:00,R4,S16,10,5,3,Clear,0,0,Saturday,40,0,0
2025-02-22 01:00:00,R2,S19,19,2,5,Rainy,0,1,Saturday,50,0,0
2025-02-22 02:00:00,R3,S19,22,6,5,Clear,0,2,Saturday,45,0,0
2025-02-22 03:00:00,R2,S18,22,5,4,Clear,0,3,Saturday,50,0,0
2025-02-22 04:00:00,R1,S20,25,5,5,Cloudy,0,4,Saturday,55,0,0
2025-02-22 05:00:00,R1,S16,20,3,3,Clear,1,5,Saturday,55,0,0
2025-02-22 06:00:00,R3,S8,31,5,2,Clear,0,6,Saturday,45,0,0
2025-02-22 07:00:00,R2,S1,37,7,6,Rainy,0,7,Saturday,50,1,0
2025-02-22 08:00:00,R1,S17,38,4,7,Rainy,0,8,Saturday,55,1,0
2025-02-22 09:00:00,R2,S12,34,4,6,Clear,0,9,Saturday,50,1,0
2025-02-22 10:00:00,R1,S11,38,7,3,Rainy,0,10,Saturday,55,0,0
2025-02-22 11:00:00,R2,S5,24,5,5,Clear,0,11,Saturday,50,0,0
2025-02-22 12:00:00,R1,S12,27,5,5,Cloudy,0,12,Saturday,55,0,0
2025-02-22 13:00:00,R3,S17,23,3,4,Rainy,1,13,Saturday,45,0,0
2025-02-22 14:00:00,R1,S6,27,7,4,Clear,0,14,Saturday,55,0,0
2025-02-22 15:00:00,R2,S1,34,9,4,Clear,0,15,Saturday,50,0,0
2025-02-22 16:00:00,R1,S5,29,8,6,Clear,0,16,Saturday,55,0,0
2025-02-22 17:00:00,R1,S14,44,7,5,Rainy,0,17,Saturday,55,1,0
2025-02-22 18:00:00,R2,S5,30,5,7,Rainy,0,18,Saturday,50,1,0
2025-02-22 19:00:00,R2,S1,43,7,1,Cloudy,0,19,Saturday,50,1,0
2025-02-22 20:00:00,R2,S18,36,3,5,Clear,0,20,Saturday,50,0,0
2025-02-22 21:00:00,R1,S16,22,7,6,Rainy,0,21,Saturday,55,0,0
2025-02-22 22:00:00,R3,S9,29,13,8,Clear,0,22,Saturday,45,0,0
2025-02-22 23:00:00,R4,S19,25,6,7,Clear,0,23,Saturday,40,0,0
2025-02-23 00:00:00,R3,S5,27,5,4,Rainy,0,0,Sunday,45,0,0
2025-02-23 01:00:00,R1,S2,22,3,6,Clear,0,1,Sunday,55,0,0
2025-02-23 02:00:00,R2,S15,24,8,5,Clear,0,2,Sunday,50,0,0
2025-02-23 03:00:00,R1,S7,26,2,3,Rainy,0,3,Sunday,55,0,0
2025-02-23 04:00:00,R1,S4,31,7,6,Clear,0,4,Sunday,55,0,0
2025-02-23 05:00:00,R4,S1,17,3,12,Cloudy,0,5,Sunday,40,0,0
2025-02-23 06:00:00,R1,S13,28,6,2,Clear,0,6,Sunday,55,0,0
2025-02-23 07:00:00,R2,S20,34,2,3,Clear,0,7,Sunday,50,1,0
2025-02-23 08:00:00,R2,S7,33,6,6,Clear,0,8,Sunday,50,1,0
2025-02-23 09:00:00,R3,S15,46,1,3,Clear,0,9,Sunday,45,1,1
2025-02-23 10:00:00,R2,S14,31,7,2,Cloudy,0,10,Sunday,50,0,0
2025-02-23 11:00:00,R1,S19,18,3,7,Clear,0,11,Sunday,55,0,0
2025-02-23 12:00:00,R1,S20,22,6,2,Clear,1,12,Sunday,55,0,0
2025-02-23 13:00:00,R2,S18,14,0,7,Clear,0,13,Sunday,50,0,0
2025-02-23 14:00:00,R1,S10,20,5,5,Rainy,0,14,Sunday,55,0,0
2025-02-23 15:00:00,R2,S9,30,5,1,Clear,0,15,Sunday,50,0,0
2025-02-23 16:00:00,R1,S8,30,5,2,Rainy,0,16,Sunday,55,0,0
2025-02-23 17:00:00,R1,S10,38,5,4,Rainy,0,17,Sunday,55,1,0
2025-02-23 18:00:00,R2,S17,25,5,5,Clear,0,18,Sunday,50,1,0
2025-02-23 19:00:00,R1,S2,36,2,6,Cloudy,1,19,Sunday,55,1,0
2025-02-23 20:00:00,R2,S6,29,6,5,Rainy,0,20,Sunday,50,0,0
2025-02-23 21:00:00,R3,S5,25,5,5,Clear,0,21,Sunday,45,0,0
2025-02-23 22:00:00,R3,S9,33,7,5,Rainy,0,22,Sunday,45,0,0
2025-02-23 23:00:00,R1,S5,29,4,5,Rainy,0,23,Sunday,55,0,0
2025-02-24 00:00:00,R1,S18,26,9,4,Cloudy,0,0,Monday,55,0,0
2025-02-24 01:00:00,R1,S20,25,4,4,Clear,1,1,Monday,55,0,0
2025-02-24 02:00:00,R2,S9,41,2,3,Rainy,0,2,Monday,50,0,0
2025-02-24 03:00:00,R3,S17,32,5,4,Clear,0,3,Monday,45,0,0
2025-02-24 04:00:00,R1,S17,25,5,3,Clear,0,4,Monday,55,0,0
2025-02-24 05:00:00,R4,S12,28,6,2,Rainy,0,5,Monday,40,0,0
2025-02-24 06:00:00,R1,S7,32,5,1,Rainy,0,6,Monday,55,0,0
2025-02-24 07:00:00,R2,S3,35,2,3,Clear,0,7,Monday,50,1,0
2025-02-24 08:00:00,R3,S10,44,8,3,Clear,0,8,Monday,45,1,0
2025-02-24 09:00:00,R4,S2,30,4,6,Rainy,0,9,Monday,40,1,0
2025-02-24 10:00:00,R3,S3,24,6,4,Cloudy,0,10,Monday,45,0,0
2025-02-24 11:00:00,R3,S16,27,6,2,Clear,0,11,Monday,45,0,0
2025-02-24 12:00:00,R1,S2,27,5,2,Clear,1,12,Monday,55,0,0
2025-02-24 13:00:00,R3,S10,35,6,1,Rainy,0,13,Monday,45,0,0
2025-02-24 14:00:00,R1,S6,19,4,3,Clear,0,14,Monday,55,0,0
2025-02-24 15:00:00,R4,S11,32,9,4,Clear,0,15,Monday,40,0,0
2025-02-24 16:00:00,R2,S7,22,4,5,Rainy,0,16,Monday,50,0,0
2025-02-24 17:00:00,R3,S15,37,6,4,Clear,0,17,Monday,45,1,0
2025-02-24 18:00:00,R2,S6,35,7,2,Clear,0,18,Monday,50,1,0
2025-02-24 19:00:00,R2,S20,31,4,3,Cloudy,0,19,Monday,50,1,0
2025-02-24 20:00:00,R2,S9,17,1,3,Clear,0,20,Monday,50,0,0
2025-02-24 21:00:00,R3,S20,25,4,3,Clear,0,21,Monday,45,0,0
2025-02-24 22:00:00,R1,S12,20,4,6,Clear,0,22,Monday,55,0,0
2025-02-24 23:00:00,R1,S19,21,6,7,Clear,0,23,Monday,55,0,0
2025-02-25 00:00:00,R1,S20,20,4,4,Clear,0,0,Tuesday,55,0,0
2025-02-25 01:00:00,R1,S3,22,1,7,Clear,0,1,Tuesday,55,0,0
2025-02-25 02:00:00,R4,S15,25,3,5,Rainy,0,2,Tuesday,40,0,0
2025-02-25 03:00:00,R1,S2,26,12,6,Rainy,0,3,Tuesday,55,0,0
2025-02-25 04:00:00,R4,S2,22,1,4,Clear,0,4,Tuesday,40,0,0
2025-02-25 05:00:00,R1,S3,26,3,2,Clear,0,5,Tuesday,55,0,0
2025-02-25 06:00:00,R1,S6,28,5,2,Clear,0,6,Tuesday,55,0,0
2025-02-25 07:00:00,R3,S15,26,4,8,Rainy,0,7,Tuesday,45,1,0
2025-02-25 08:00:00,R3,S10,40,6,8,Clear,0,8,Tuesday,45,1,0
2025-02-25 09:00:00,R2,S9,41,5,1,Rainy,0,9,Tuesday,50,1,0
2025-02-25 10:00:00,R2,S1,30,3,2,Clear,0,10,Tuesday,50,0,0
2025-02-25 11:00:00,R3,S16,26,8,3,Cloudy,0,11,Tuesday,45,0,0
2025-02-25 12:00:00,R1,S6,23,5,5,Clear,0,12,Tuesday,55,0,0
2025-02-25 13:00:00,R4,S9,21,7,5,Rainy,0,13,Tuesday,40,0,0
2025-02-25 14:00:00,R4,S4,35,3,5,Rainy,0,14,Tuesday,40,0,0
2025-02-25 15:00:00,R3,S2,29,10,4,Clear,0,15,Tuesday,45,0,0
2025-02-25 16:00:00,R1,S4,34,9,7,Rainy,0,16,Tuesday,55,0,0
2025-02-25 17:00:00,R3,S1,54,7,3,Rainy,0,17,Tuesday,45,1,1
2025-02-25 18:00:00,R1,S19,32,4,6,Rainy,0,18,Tuesday,55,1,0
2025-02-25 19:00:00,R1,S10,33,2,5,Rainy,0,19,Tuesday,55,1,0
2025-02-25 20:00:00,R1,S15,28,5,5,Clear,0,20,Tuesday,55,0,0
2025-02-25 21:00:00,R2,S19,30,6,3,Clear,0,21,Tuesday,50,0,0
2025-02-25 22:00:00,R4,S16,18,7,8,Clear,0,22,Tuesday,40,0,0
2025-02-25 23:00:00,R3,S4,29,6,4,Rainy,0,23,Tuesday,45,0,0
2025-02-26 00:00:00,R3,S2,24,8,10,Clear,0,0,Wednesday,45,0,0
2025-02-26 01:00:00,R2,S13,34,3,2,Rainy,0,1,Wednesday,50,0,0
2025-02-26 02:00:00,R1,S1,25,4,5,Clear,0,2,Wednesday,55,0,0
2025-02-26 03:00:00,R2,S17,23,3,2,Clear,0,3,Wednesday,50,0,0
2025-02-26 04:00:00,R4,S13,24,7,2,Clear,0,4,Wednesday,40,0,0
2025-02-26 05:00:00,R1,S4,19,6,8,Clear,0,5,Wednesday,55,0,0
2025-02-26 06:00:00,R4,S7,21,7,3,Clear,0,6,Wednesday,40,0,0
2025-02-26 07:00:00,R2,S17,38,5,7,Clear,0,7,Wednesday,50,1,0
2025-02-26 08:00:00,R2,S9,33,4,7,Clear,0,8,Wednesday,50,1,0
2025-02-26 09:00:00,R3,S4,32,5,3,Cloudy,0,9,Wednesday,45,1,0
2025-02-26 10:00:00,R2,S19,35,5,4,Clear,0,10,Wednesday,50,0,0
2025-02-26 11:00:00,R4,S1,23,3,4,Clear,0,11,Wednesday,40,0,0
2025-02-26 12:00:00,R4,S10,31,4,1,Rainy,0,12,Wednesday,40,0,0
2025-02-26 13:00:00,R2,S4,15,6,7,Clear,0,13,Wednesday,50,0,0
2025-02-26 14:00:00,R1,S9,29,10,8,Clear,0,14,Wednesday,55,0,0
2025-02-26 15:00:00,R2,S13,22,5,5,Clear,0,15,Wednesday,50,0,0
2025-02-26 16:00:00,R4,S14,18,2,7,Clear,0,16,Wednesday,40,0,0
2025-02-26 17:00:00,R1,S10,27,7,6,Clear,1,17,Wednesday,55,1,0
2025-02-26 18:00:00,R2,S6,37,3,2,Clear,0,18,Wednesday,50,1,0
2025-02-26 19:00:00,R2,S16,33,3,3,Clear,0,19,Wednesday,50,1,0
2025-02-26 20:00:00,R3,S6,29,6,2,Clear,0,20,Wednesday,45,0,0
2025-02-26 21:00:00,R1,S17,26,6,3,Clear,0,21,Wednesday,55,0,0
2025-02-26 22:00:00,R3,S10,32,6,4,Clear,0,22,Wednesday,45,0,0
2025-02-26 23:00:00,R4,S18,27,3,4,Clear,0,23,Wednesday,40,0,0
2025-02-27 00:00:00,R1,S18,37,7,2,Clear,1,0,Thursday,55,0,0
2025-02-27 01:00:00,R1,S3,33,11,6,Rainy,0,1,Thursday,55,0,0
2025-02-27 02:00:00,R4,S20,34,9,5,Cloudy,0,2,Thursday,40,0,0
2025-02-27 03:00:00,R1,S15,33,6,4,Rainy,0,3,Thursday,55,0,0
2025-02-27 04:00:00,R4,S15,19,3,8,Rainy,0,4,Thursday,40,0,0
2025-02-27 05:00:00,R2,S4,27,3,1,Rainy,0,5,Thursday,50,0,0
2025-02-27 06:00:00,R1,S9,33,4,2,Clear,0,6,Thursday,55,0,0
2025-02-27 07:00:00,R4,S19,42,8,4,Clear,0,7,Thursday,40,1,1
2025-02-27 08:00:00,R2,S17,35,4,1,Clear,0,8,Thursday,50,1,0
2025-02-27 09:00:00,R2,S11,45,5,6,Clear,0,9,Thursday,50,1,0
2025-02-27 10:00:00,R2,S9,39,10,3,Clear,0,10,Thursday,50,0,0
2025-02-27 11:00:00,R2,S10,34,7,2,Cloudy,1,11,Thursday,50,0,0
2025-02-27 12:00:00,R1,S18,30,5,6,Cloudy,0,12,Thursday,55,0,0
2025-02-27 13:00:00,R2,S20,27,5,1,Clear,0,13,Thursday,50,0,0
2025-02-27 14:00:00,R4,S13,28,3,4,Clear,0,14,Thursday,40,0,0
2025-02-27 15:00:00,R1,S8,33,6,3,Clear,0,15,Thursday,55,0,0
2025-02-27 16:00:00,R3,S7,33,4,6,Rainy,0,16,Thursday,45,0,0
2025-02-27 17:00:00,R1,S17,52,4,3,Rainy,0,17,Thursday,55,1,0
2025-02-27 18:00:00,R3,S15,31,1,9,Clear,0,18,Thursday,45,1,0
2025-02-27 19:00:00,R1,S20,41,8,5,Rainy,0,19,Thursday,55,1,0
2025-02-27 20:00:00,R4,S15,17,0,5,Rainy,0,20,Thursday,40,0,0
2025-02-27 21:00:00,R2,S1,27,4,7,Clear,0,21,Thursday,50,0,0
2025-02-27 22:00:00,R1,S14,26,7,5,Clear,0,22,Thursday,55,0,0
2025-02-27 23:00:00,R1,S5,26,7,5,Cloudy,0,23,Thursday,55,0,0
2025-02-28 00:00:00,R1,S11,29,7,4,Rainy,0,0,Friday,55,0,0
2025-02-28 01:00:00,R2,S16,21,2,4,Clear,0,1,Friday,50,0,0
2025-02-28 02:00:00,R1,S2,27,7,4,Clear,0,2,Friday,55,0,0
2025-02-28 03:00:00,R3,S8,25,3,2,Clear,0,3,Friday,45,0,0
2025-02-28 04:00:00,R2,S11,35,6,1,Rainy,0,4,Friday,50,0,0
2025-02-28 05:00:00,R1,S18,35,4,3,Clear,0,5,Friday,55,0,0
2025-02-28 06:00:00,R2,S3,42,2,1,Clear,0,6,Friday,50,0,0
2025-02-28 07:00:00,R3,S1,34,2,8,Clear,0,7,Friday,45,1,0
2025-02-28 08:00:00,R1,S11,36,3,4,Clear,0,8,Friday,55,1,0
2025-02-28 09:00:00,R1,S16,29,1,2,Clear,0,9,Friday,55,1,0
2025-02-28 10:00:00,R1,S18,26,8,6,Clear,0,10,Friday,55,0,0
2025-02-28 11:00:00,R3,S16,26,5,4,Clear,0,11,Friday,45,0,0
2025-02-28 12:00:00,R3,S10,25,5,5,Cloudy,0,12,Friday,45,0,0
2025-02-28 13:00:00,R2,S18,29,6,1,Clear,0,13,Friday,50,0,0
2025-02-28 14:00:00,R3,S6,22,1,1,Clear,0,14,Friday,45,0,0
2025-02-28 15:00:00,R3,S19,34,4,3,Rainy,0,15,Friday,45,0,0
2025-02-28 16:00:00,R2,S4,20,1,3,Clear,0,16,Friday,50,0,0
2025-02-28 17:00:00,R4,S13,32,1,4,Clear,0,17,Friday,40,1,0
2025-02-28 18:00:00,R1,S14,30,5,6,Clear,0,18,Friday,55,1,0
2025-02-28 19:00:00,R1,S3,38,1,7,Rainy,0,19,Friday,55,1,0
2025-02-28 20:00:00,R1,S10,29,4,8,Rainy,0,20,Friday,55,0,0
2025-02-28 21:00:00,R1,S6,25,7,4,Clear,0,21,Friday,55,0,0
2025-02-28 22:00:00,R2,S1,30,4,4,Rainy,0,22,Friday,50,0,0
2025-02-28 23:00:00,R4,S14,29,4,4,Cloudy,0,23,Friday,40,0,0
2025-03-01 00:00:00,R1,S8,27,4,7,Clear,0,0,Saturday,55,0,0
2025-03-01 01:00:00,R1,S19,18,1,2,Rainy,0,1,Saturday,55,0,0
2025-03-01 02:00:00,R2,S14,23,6,2,Clear,0,2,Saturday,50,0,0
2025-03-01 03:00:00,R4,S10,33,3,3,Clear,0,3,Saturday,40,0,0
2025-03-01 04:00:00,R1,S17,22,4,7,Clear,0,4,Saturday,55,0,0
2025-03-01 05:00:00,R2,S9,30,5,5,Rainy,0,5,Saturday,50,0,0
2025-03-01 06:00:00,R1,S6,26,8,9,Clear,0,6,Saturday,55,0,0
2025-03-01 07:00:00,R1,S11,33,3,4,Clear,0,7,Saturday,55,1,0
2025-03-01 08:00:00,R4,S7,42,4,2,Clear,0,8,Saturday,40,1,1
2025-03-01 09:00:00,R4,S17,36,2,1,Clear,0,9,Saturday,40,1,0
2025-03-01 10:00:00,R1,S1,19,3,6,Rainy,0,10,Saturday,55,0,0
2025-03-01 11:00:00,R4,S5,28,2,1,Clear,0,11,Saturday,40,0,0
2025-03-01 12:00:00,R2,S9,23,6,5,Clear,0,12,Saturday,50,0,0
2025-03-01 13:00:00,R4,S18,25,5,6,Clear,0,13,Saturday,40,0,0
2025-03-01 14:00:00,R2,S2,21,2,3,Clear,0,14,Saturday,50,0,0
2025-03-01 15:00:00,R2,S11,19,0,3,Clear,0,15,Saturday,50,0,0
2025-03-01 16:00:00,R2,S6,15,4,8,Rainy,0,16,Saturday,50,0,0
2025-03-01 17:00:00,R3,S8,38,4,2,Clear,0,17,Saturday,45,1,0
2025-03-01 18:00:00,R1,S4,41,8,4,Clear,0,18,Saturday,55,1,0
2025-03-01 19:00:00,R1,S18,41,4,3,Clear,0,19,Saturday,55,1,0
2025-03-01 20:00:00,R1,S11,34,3,5,Rainy,0,20,Saturday,55,0,0
2025-03-01 21:00:00,R3,S5,30,6,3,Clear,0,21,Saturday,45,0,0
2025-03-01 22:00:00,R1,S15,23,4,4,Cloudy,0,22,Saturday,55,0,0
2025-03-01 23:00:00,R3,S18,23,7,6,Clear,0,23,Saturday,45,0,0
2025-03-02 00:00:00,R4,S2,29,5,3,Rainy,0,0,Sunday,40,0,0
2025-03-02 01:00:00,R1,S11,23,5,2,Clear,0,1,Sunday,55,0,0
2025-03-02 02:00:00,R3,S13,23,5,7,Rainy,0,2,Sunday,45,0,0
2025-03-02 03:00:00,R2,S4,32,4,4,Clear,1,3,Sunday,50,0,0
2025-03-02 04:00:00,R4,S7,23,6,4,Clear,0,4,Sunday,40,0,0
2025-03-02 05:00:00,R1,S11,16,2,7,Clear,0,5,Sunday,55,0,0
2025-03-02 06:00:00,R3,S4,31,5,3,Rainy,0,6,Sunday,45,0,0
2025-03-02 07:00:00,R3,S15,32,4,0,Clear,0,7,Sunday,45,1,0
2025-03-02 08:00:00,R4,S1,43,9,2,Rainy,0,8,Sunday,40,1,1
2025-03-02 09:00:00,R3,S3,33,2,2,Cloudy,0,9,Sunday,45,1,0
2025-03-02 10:00:00,R2,S14,17,7,6,Clear,0,10,Sunday,50,0,0
2025-03-02 11:00:00,R2,S6,27,4,6,Cloudy,0,11,Sunday,50,0,0
2025-03-02 12:00:00,R4,S18,16,4,6,Clear,0,12,Sunday,40,0,0
2025-03-02 13:00:00,R2,S1,26,7,4,Rainy,0,13,Sunday,50,0,0
2025-03-02 14:00:00,R1,S6,28,6,4,Cloudy,0,14,Sunday,55,0,0
2025-03-02 15:00:00,R4,S6,21,5,7,Cloudy,0,15,Sunday,40,0,0
2025-03-02 16:00:00,R3,S16,17,4,3,Clear,0,16,Sunday,45,0,0
2025-03-02 17:00:00,R3,S5,24,2,9,Cloudy,0,17,Sunday,45,1,0
2025-03-02 18:00:00,R1,S17,33,4,6,Clear,0,18,Sunday,55,1,0
2025-03-02 19:00:00,R3,S10,26,4,10,Clear,0,19,Sunday,45,1,0
2025-03-02 20:00:00,R2,S18,29,3,3,Clear,0,20,Sunday,50,0,0
2025-03-02 21:00:00,R3,S7,22,5,9,Clear,0,21,Sunday,45,0,0
2025-03-02 22:00:00,R1,S3,31,3,4,Rainy,0,22,Sunday,55,0,0
2025-03-02 23:00:00,R3,S13,26,3,2,Clear,0,23,Sunday,45,0,0
2025-03-03 00:00:00,R4,S15,18,3,4,Cloudy,0,0,Monday,40,0,0
2025-03-03 01:00:00,R1,S20,26,5,5,Rainy,0,1,Monday,55,0,0
2025-03-03 02:00:00,R4,S19,32,5,7,Cloudy,0,2,Monday,40,0,0
2025-03-03 03:00:00,R2,S3,29,4,1,Rainy,0,3,Monday,50,0,0
2025-03-03 04:00:00,R4,S4,35,4,7,Rainy,0,4,Monday,40,0,0
2025-03-03 05:00:00,R3,S5,24,6,4,Clear,0,5,Monday,45,0,0
2025-03-03 06:00:00,R2,S1,28,10,6,Clear,0,6,Monday,50,0,0
2025-03-03 07:00:00,R3,S4,40,8,5,Clear,0,7,Monday,45,1,0
2025-03-03 08:00:00,R4,S12,19,1,2,Clear,0,8,Monday,40,1,0
2025-03-03 09:00:00,R2,S10,36,7,3,Clear,0,9,Monday,50,1,0
2025-03-03 10:00:00,R1,S20,21,4,3,Rainy,0,10,Monday,55,0,0
2025-03-03 11:00:00,R3,S13,20,6,5,Clear,0,11,Monday,45,0,0
2025-03-03 12:00:00,R3,S14,12,4,8,Clear,0,12,Monday,45,0,0
2025-03-03 13:00:00,R3,S5,24,7,7,Clear,1,13,Monday,45,0,0
2025-03-03 14:00:00,R3,S4,15,5,4,Clear,0,14,Monday,45,0,0
2025-03-03 15:00:00,R2,S14,32,2,4,Rainy,0,15,Monday,50,0,0
2025-03-03 16:00:00,R3,S10,27,1,2,Rainy,0,16,Monday,45,0,0
2025-03-03 17:00:00,R1,S17,56,10,2,Cloudy,0,17,Monday,55,1,1
2025-03-03 18:00:00,R2,S10,25,3,2,Clear,0,18,Monday,50,1,0
2025-03-03 19:00:00,R1,S7,41,6,6,Clear,0,19,Monday,55,1,0
2025-03-03 20:00:00,R1,S16,22,2,7,Clear,0,20,Monday,55,0,0
2025-03-03 21:00:00,R2,S1,28,4,3,Cloudy,0,21,Monday,50,0,0
2025-03-03 22:00:00,R2,S17,28,8,3,Clear,0,22,Monday,50,0,0
2025-03-03 23:00:00,R3,S9,18,6,4,Clear,0,23,Monday,45,0,0
2025-03-04 00:00:00,R2,S6,25,3,6,Clear,0,0,Tuesday,50,0,0
2025-03-04 01:00:00,R2,S19,23,3,3,Clear,0,1,Tuesday,50,0,0
2025-03-04 02:00:00,R1,S13,23,5,6,Clear,0,2,Tuesday,55,0,0
2025-03-04 03:00:00,R2,S3,22,5,7,Rainy,0,3,Tuesday,50,0,0
2025-03-04 04:00:00,R1,S7,32,5,2,Rainy,1,4,Tuesday,55,0,0
2025-03-04 05:00:00,R1,S9,25,6,3,Clear,0,5,Tuesday,55,0,0
2025-03-04 06:00:00,R2,S5,20,2,3,Clear,0,6,Tuesday,50,0,0
2025-03-04 07:00:00,R3,S10,39,9,0,Clear,0,7,Tuesday,45,1,0
2025-03-04 08:00:00,R2,S17,47,8,4,Rainy,0,8,Tuesday,50,1,0
2025-03-04 09:00:00,R2,S12,44,6,3,Rainy,0,9,Tuesday,50,1,0
2025-03-04 10:00:00,R2,S16,17,8,8,Cloudy,0,10,Tuesday,50,0,0
2025-03-04 11:00:00,R4,S3,22,2,6,Clear,0,11,Tuesday,40,0,0
2025-03-04 12:00:00,R2,S9,24,5,1,Rainy,0,12,Tuesday,50,0,0
2025-03-04 13:00:00,R2,S15,35,8,7,Cloudy,0,13,Tuesday,50,0,0
2025-03-04 14:00:00,R1,S5,36,4,9,Rainy,0,14,Tuesday,55,0,0
2025-03-04 15:00:00,R1,S13,25,2,2,Clear,0,15,Tuesday,55,0,0
2025-03-04 16:00:00,R2,S14,22,4,6,Rainy,0,16,Tuesday,50,0,0
2025-03-04 17:00:00,R2,S20,29,2,1,Rainy,0,17,Tuesday,50,1,0
2025-03-04 18:00:00,R2,S15,42,2,2,Clear,0,18,Tuesday,50,1,0
2025-03-04 19:00:00,R2,S16,37,4,2,Clear,0,19,Tuesday,50,1,0
2025-03-04 20:00:00,R2,S13,30,4,4,Rainy,0,20,Tuesday,50,0,0
2025-03-04 21:00:00,R3,S17,21,4,2,Rainy,0,21,Tuesday,45,0,0
2025-03-04 22:00:00,R3,S8,26,10,4,Cloudy,0,22,Tuesday,45,0,0
2025-03-04 23:00:00,R3,S2,29,6,5,Clear,0,23,Tuesday,45,0,0
2025-03-05 00:00:00,R4,S5,24,7,5,Rainy,0,0,Wednesday,40,0,0
2025-03-05 01:00:00,R1,S6,19,1,5,Clear,0,1,Wednesday,55,0,0
2025-03-05 02:00:00,R1,S12,34,9,4,Cloudy,0,2,Wednesday,55,0,0
2025-03-05 03:00:00,R1,S18,32,6,5,Clear,0,3,Wednesday,55,0,0
2025-03-05 04:00:00,R2,S1,20,6,3,Clear,0,4,Wednesday,50,0,0
2025-03-05 05:00:00,R4,S17,27,4,2,Clear,0,5,Wednesday,40,0,0
2025-03-05 06:00:00,R1,S11,29,6,3,Rainy,0,6,Wednesday,55,0,0
2025-03-05 07:00:00,R4,S10,21,3,8,Clear,0,7,Wednesday,40,1,0
2025-03-05 08:00:00,R1,S19,40,9,8,Rainy,0,8,Wednesday,55,1,0
2025-03-05 09:00:00,R4,S14,34,4,5,Clear,0,9,Wednesday,40,1,0
2025-03-05 10:00:00,R2,S10,29,7,3,Clear,0,10,Wednesday,50,0,0
2025-03-05 11:00:00,R1,S15,26,3,8,Clear,0,11,Wednesday,55,0,0
2025-03-05 12:00:00,R2,S19,32,10,5,Clear,0,12,Wednesday,50,0,0
2025-03-05 13:00:00,R1,S4,30,3,5,Clear,0,13,Wednesday,55,0,0
2025-03-05 14:00:00,R1,S2,28,7,5,Rainy,0,14,Wednesday,55,0,0
2025-03-05 15:00:00,R1,S9,21,7,2,Clear,0,15,Wednesday,55,0,0
2025-03-05 16:00:00,R3,S10,24,4,6,Clear,0,16,Wednesday,45,0,0
2025-03-05 17:00:00,R2,S11,24,5,5,Clear,0,17,Wednesday,50,1,0
2025-03-05 18:00:00,R1,S14,43,5,2,Clear,0,18,Wednesday,55,1,0
2025-03-05 19:00:00,R2,S7,39,8,2,Clear,0,19,Wednesday,50,1,0
2025-03-05 20:00:00,R3,S15,26,7,5,Cloudy,0,20,Wednesday,45,0,0
2025-03-05 21:00:00,R1,S19,29,7,4,Clear,0,21,Wednesday,55,0,0
2025-03-05 22:00:00,R2,S15,31,3,2,Rainy,0,22,Wednesday,50,0,0
2025-03-05 23:00:00,R1,S8,21,4,5,Rainy,0,23,Wednesday,55,0,0
2025-03-06 00:00:00,R1,S11,25,3,2,Clear,0,0,Thursday,55,0,0
2025-03-06 01:00:00,R3,S9,28,5,2,Clear,0,1,Thursday,45,0,0
2025-03-06 02:00:00,R1,S15,20,6,8,Clear,0,2,Thursday,55,0,0
2025-03-06 03:00:00,R2,S1,23,6,1,Clear,0,3,Thursday,50,0,0
2025-03-06 04:00:00,R3,S1,36,7,0,Rainy,0,4,Thursday,45,0,0
2025-03-06 05:00:00,R1,S19,22,1,7,Rainy,0,5,Thursday,55,0,0
2025-03-06 06:00:00,R2,S3,23,2,5,Cloudy,0,6,Thursday,50,0,0
2025-03-06 07:00:00,R1,S10,44,6,6,Rainy,0,7,Thursday,55,1,0
2025-03-06 08:00:00,R4,S8,38,4,2,Clear,0,8,Thursday,40,1,0
2025-03-06 09:00:00,R2,S15,38,9,1,Rainy,0,9,Thursday,50,1,0
2025-03-06 10:00:00,R3,S10,27,5,5,Rainy,0,10,Thursday,45,0,0
2025-03-06 11:00:00,R2,S1,37,5,4,Rainy,0,11,Thursday,50,0,0
2025-03-06 12:00:00,R1,S18,30,2,4,Rainy,0,12,Thursday,55,0,0
2025-03-06 13:00:00,R2,S2,28,5,6,Cloudy,0,13,Thursday,50,0,0
2025-03-06 14:00:00,R4,S19,31,6,4,Clear,0,14,Thursday,40,0,0
2025-03-06 15:00:00,R2,S13,31,5,5,Clear,0,15,Thursday,50,0,0
2025-03-06 16:00:00,R3,S1,36,5,3,Rainy,0,16,Thursday,45,0,0
2025-03-06 17:00:00,R4,S2,40,5,2,Clear,0,17,Thursday,40,1,0
2025-03-06 18:00:00,R1,S16,40,9,1,Rainy,0,18,Thursday,55,1,0
2025-03-06 19:00:00,R1,S15,38,3,5,Clear,0,19,Thursday,55,1,0
2025-03-06 20:00:00,R2,S13,25,2,3,Clear,0,20,Thursday,50,0,0
2025-03-06 21:00:00,R2,S16,30,3,1,Clear,0,21,Thursday,50,0,0
2025-03-06 22:00:00,R3,S17,25,3,3,Rainy,0,22,Thursday,45,0,0
2025-03-06 23:00:00,R4,S7,18,4,5,Clear,0,23,Thursday,40,0,0
